,Unnamed: 0,Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),02/12/2019,01/01/2020,03/02/2020,02/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,03/08/2020,01/09/2020,01/10/2020,02/11/2020,ratio_yearvar_meanprice,performance category,Value category,performance category_2
1775,1775,SKAB SS Equity,SKANSKA AB-B,10014871552.0,1780.0,Industrial,Stockholm,SWEDEN,SE,3.666666746,24.9,13.58,03/17/2020,02/14/2020,-1.7,21.84,22.6,23.4,22.08,14.65,19.01,20.06,20.39,20.48,20.46,21.09,19.36,0.5535001222394261,neg_performers,Middle Value,2_moderate_negative_performance
1776,1776,ADSEZ IN Equity,ADANI PORTS AND,9988482048.0,1781.0,"Consumer, Non-cyclical",Natl India,INDIA,IN,4.960000038,5.66,2.66,03/23/2020,11/28/2019,6.19,5.27,5.29,5.15,4.69,3.2,3.82,4.36,4.55,4.14,4.77,4.82,4.79,0.6563354603463993,pos_performers,Middle Value,3_moderate_positive_performance
1777,1777,PCTY US Equity,PAYLOCITY HOLDIN,9982297088.0,1782.0,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.0,209.59,66.98,03/18/2020,11/09/2020,70.07,117.68,120.82,144.12,133.22,82.33,107.14,134.84,150.88,134.75,150.69,162.46,180.56,1.0567030361410075,pos_performers,Middle Value,4_high_positive_performance
1778,1778,CNP FP Equity,CNP ASSURANCES,9981423616.0,1783.0,Financial,EN Paris,FRANCE,FR,4.6666665080000005,20.34,5.75,03/18/2020,11/27/2019,-28.6,20.03,19.88,18.07,15.52,9.18,10.36,10.92,11.48,12.29,13.19,12.31,11.48,1.0629591403072065,neg_performers,Middle Value,1_high_negative_performance
1779,1779,000938 CH Equity,UNISPLENDOUR C-A,9972153344.0,1784.0,Technology,Shenzhen,CHINA,CN,4.923077106,5.42,2.62,11/25/2019,07/09/2020,8.06,2.76,3.24,3.03,4.81,3.57,4.21,3.97,4.41,4.69,5.09,3.74,3.27,0.7181021585808932,pos_performers,Middle Value,3_moderate_positive_performance
1780,1780,SBICARD IN Equity,SBI CARDS & PAYM,9971933184.0,1785.0,Financial,Natl India,INDIA,IN,4.285714149,12.51,6.51,05/22/2020,10/15/2020,0.0,0.0,0.0,0.0,0.0,7.94,7.9,7.25,8.6,9.72,11.04,11.46,10.83,0.9633395772009634,no_data,Middle Value,no data
1781,1781,2127 JP Equity,NIHON M&A CENTER,9966686208.0,1786.0,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,3.75,64.83,21.26,03/23/2020,10/23/2020,85.27,34.39,34.65,31.33,32.11,25.41,32.31,41.55,44.54,48.54,50.93,56.66,55.79,1.070932590483603,pos_performers,Middle Value,4_high_positive_performance
1782,1782,FFIV US Equity,F5 NETWORKS,9958525952.0,1787.0,Communications,NASDAQ GS,UNITED STATES,US,3.900000095,166.67,79.78,03/18/2020,11/16/2020,11.03,144.49,139.65,121.77,120.04,103.73,135.3,145.82,137.31,139.05,131.1,123.07,131.23,0.6630462430686269,pos_performers,Middle Value,3_moderate_positive_performance
1783,1783,HL/ LN Equity,HARGREAVES LANSD,9952468992.0,1788.0,Financial,London,BRITAIN,GB,2.8888888360000005,29.12,13.27,03/16/2020,12/13/2019,-16.35,23.36,25.65,22.78,19.92,16.42,17.96,22.83,19.21,23.83,21.41,20.56,17.45,0.7566234386188241,neg_performers,Middle Value,2_moderate_negative_performance
1784,1784,FVD US Equity,FIRST TST VL DVD,9952301056.0,1789.0,Funds,NYSE Arca,UNITED STATES,US,0.0,36.89,23.46,03/23/2020,02/13/2020,-0.33,35.35,36.03,36.03,33.86,26.41,28.9,30.89,30.37,31.57,32.32,31.56,32.1,0.4181737979708866,neg_performers,Middle Value,2_moderate_negative_performance
1785,1785,6823 HK Equity,HKT-SS,9948151808.0,1790.0,Communications,Hong Kong,HONG KONG,M1,4.384615421,1.66,1.21,03/23/2020,05/11/2020,-8.25,1.47,1.41,1.51,1.49,1.38,1.61,1.46,1.46,1.48,1.42,1.32,1.29,0.31213872832369943,neg_performers,Middle Value,2_moderate_negative_performance
1786,1786,K CN Equity,KINROSS GOLD,9944380416.0,1791.0,Basic Materials,Toronto,CANADA,CA,4.529411793,10.31,2.86,03/16/2020,09/18/2020,73.32,4.35,4.74,5.02,5.29,4.42,6.84,6.76,7.22,9.33,8.77,9.06,8.18,1.1177794448612155,pos_performers,Middle Value,4_high_positive_performance
1787,1787,002601 CH Equity,LOMON BILLIONS-A,9942534144.0,1792.0,Basic Materials,Shenzhen,CHINA,CN,4.782608509,5.22,1.8,11/18/2019,11/16/2020,169.59,1.83,2.21,2.08,2.47,2.05,2.36,2.38,2.6,3.19,3.36,3.43,3.67,1.2975023711666138,pos_performers,Middle Value,5_Very_high_positive_performance
1788,1788,300832 CH Equity,SHENZHEN NEW-A,9933910016.0,1793.0,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,5.0,30.34,5.32,05/12/2020,10/15/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,23.12,25.17,24.16,24.55,24.61,2.077641685696492,no_data,Middle Value,no data
1789,1789,LEG GR Equity,LEG IMMOBILIEN A,9931370496.0,1794.0,Financial,Xetra,GERMANY,DE,4.285714149,150.39,80.86,03/18/2020,10/13/2020,18.29,112.52,118.36,123.36,122.31,109.14,115.13,125.19,129.87,140.17,148.7,143.95,137.09,0.546838031446005,pos_performers,Middle Value,3_moderate_positive_performance
1790,1790,BIMBOA MM Equity,GRUPO BIMBO-A,9924234240.0,1795.0,"Consumer, Non-cyclical",BMV Mexico,MEXICO,MX,3.705882311,2.18,1.17,03/12/2020,08/19/2020,26.45,1.73,1.82,1.8,1.57,1.34,1.44,1.65,1.71,1.83,1.94,1.79,1.91,0.5903555772040917,pos_performers,Middle Value,4_high_positive_performance
1791,1791,002179 CH Equity,AVIC JONHON OP-A,9923467264.0,1796.0,Industrial,Shenzhen,CHINA,CN,4.944444656,9.25,4.54,03/23/2020,11/06/2020,45.47,5.47,5.61,4.99,5.64,4.79,5.07,4.96,5.75,6.54,7.4,6.82,8.52,0.7898267188373392,pos_performers,Middle Value,4_high_positive_performance
1792,1792,1801 HK Equity,INNOVENT BIOLOGI,9920128000.0,1797.0,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,4.8000001910000005,9.0,3.21,11/18/2019,10/15/2020,116.25,3.6,3.41,3.99,4.53,4.29,4.95,6.01,7.42,6.15,6.92,7.41,7.65,1.0474898236092265,pos_performers,Middle Value,5_Very_high_positive_performance
1793,1793,CPT US Equity,CAMDEN PROP TR,9910972416.0,1798.0,Financial,New York,UNITED STATES,US,4.333333492,120.73,62.48,03/23/2020,02/24/2020,-10.07,109.35,106.1,111.6,110.29,74.97,85.13,93.31,93.81,89.22,91.0,91.99,94.51,0.6071503022722535,neg_performers,Middle Value,2_moderate_negative_performance
1794,1794,086790 KS Equity,HANA FINANCIAL G,9905038336.0,1799.0,Financial,Korea SE,SOUTH KOREA,KR,4.8000001910000005,33.89,14.64,03/20/2020,12/13/2019,2.87,30.35,31.92,27.86,25.81,17.66,22.55,24.59,22.73,24.74,24.04,24.16,28.42,0.7577994291900403,pos_performers,Middle Value,3_moderate_positive_performance
1795,1795,1821 HK Equity,ESR CAYMAN LTD,9903319040.0,1800.0,Financial,Hong Kong,HONG KONG,KY,5.0,3.35,1.33,03/19/2020,11/09/2020,53.61,2.07,2.26,2.41,2.43,2.22,2.19,2.27,2.36,2.49,2.94,3.1,2.99,0.8153380423814327,pos_performers,Middle Value,4_high_positive_performance
1796,1796,IUSG US Equity,ISHARES CORE S&P,9902169088.0,1801.0,Funds,NASDAQ GM,UNITED STATES,US,0.0,86.74,48.55,03/23/2020,11/09/2020,30.7,65.51,67.64,69.73,67.04,54.68,63.7,69.75,72.62,77.75,85.13,80.74,78.28,0.5375277103346352,pos_performers,Middle Value,4_high_positive_performance
1797,1797,600886 CH Equity,SDIC POWER HOL-A,9889429504.0,1802.0,Utilities,Shanghai,CHINA,CN,4.3888888360000005,1.5,1.04,04/28/2020,11/10/2020,19.53,1.23,1.32,1.09,1.12,1.12,1.09,1.08,1.12,1.24,1.35,1.33,1.35,0.3822714681440443,pos_performers,Middle Value,3_moderate_positive_performance
1798,1798,ABN NA Equity,ABN AMRO BANK-CV,9883312128.0,1803.0,Financial,EN Amsterdam,NETHERLANDS,NL,3.576923132,18.85,6.12,05/14/2020,01/09/2020,-44.07,16.87,18.19,17.61,13.86,7.56,7.69,8.57,8.62,8.42,9.56,8.3,8.51,1.1420454545454546,neg_performers,Middle Value,1_high_negative_performance
1799,1799,688396 CH Equity,CHINA RESOURCE-A,9882962944.0,1804.0,Technology,Shanghai,CHINA,KY,4.923077106,9.39,4.49,04/28/2020,07/14/2020,0.0,0.0,0.0,0.0,7.07,4.62,5.36,5.68,6.46,8.21,7.14,8.27,7.1,0.9814722083124686,no_data,Middle Value,no data
1800,1800,ANG SJ Equity,ANGLOGOLD ASHANT,9876846592.0,1805.0,Basic Materials,Johannesburg,SOUTH AFRICA,ZA,3.272727251,38.79,12.6,03/16/2020,07/27/2020,17.49,18.81,22.61,19.94,18.24,16.39,24.68,24.45,28.86,31.78,29.18,26.24,25.11,1.0977679974850676,pos_performers,Middle Value,3_moderate_positive_performance
1801,1801,MGK US Equity,VANGUARD MEGA CA,9867378688.0,1806.0,Funds,NYSE Arca,UNITED STATES,US,0.0,201.47,108.6,03/23/2020,09/02/2020,39.04,139.72,145.66,152.76,148.19,121.38,142.12,156.61,165.52,178.02,199.0,187.98,179.47,0.5815187614470656,pos_performers,Middle Value,4_high_positive_performance
1802,1802,GL US Equity,GLOBE LIFE INC,9865440256.0,1807.0,Financial,New York,UNITED STATES,US,3.0,111.43,56.74,03/23/2020,02/20/2020,-5.2,102.41,105.25,105.41,96.14,66.02,79.99,79.25,72.8,79.55,82.03,80.52,83.25,0.6355484108384498,neg_performers,Middle Value,2_moderate_negative_performance
1803,1803,600383 CH Equity,GEMDALE CORP-A,9860416512.0,1808.0,Financial,Shanghai,CHINA,CN,4.428571224,2.53,1.67,11/18/2019,07/06/2020,30.6,1.76,2.08,1.7,2.2,1.97,1.9,1.88,2.13,2.05,2.1,2.14,2.01,0.43143812709030094,pos_performers,Middle Value,4_high_positive_performance
1804,1804,1066 HK Equity,SHANDONG WEIG-H,9858676736.0,1809.0,"Consumer, Non-cyclical",Hong Kong,CHINA,CN,4.1666665080000005,2.93,1.12,03/19/2020,08/06/2020,68.72,1.19,1.2,1.24,1.36,1.22,1.52,1.8,2.22,2.73,2.4,1.99,1.94,1.043728976453628,pos_performers,Middle Value,4_high_positive_performance
1805,1805,601696 CH Equity,BOC INTERNATIO-A,9855451136.0,1810.0,Financial,Shanghai,CHINA,CN,0.0,5.83,0.93,02/26/2020,07/14/2020,0.0,0.0,0.0,0.0,1.51,3.04,2.73,3.17,3.04,4.57,4.4,3.94,3.42,1.9718309859154932,no_data,Middle Value,no data
1806,1806,601236 CH Equity,HONGTA SECURIT-A,9847723008.0,1811.0,Financial,Shanghai,CHINA,CN,4.0,4.02,1.94,11/18/2019,03/05/2020,27.32,2.11,2.41,2.31,3.26,2.72,2.75,3.01,2.74,3.14,3.06,2.69,2.6,0.7609756097560972,pos_performers,Middle Value,4_high_positive_performance
1807,1807,300628 CH Equity,YEALINK NETWOR-A,9839211520.0,1812.0,Communications,Shenzhen,CHINA,CN,4.842105388999999,11.17,6.23,11/25/2019,03/03/2020,43.48,6.65,6.93,7.93,10.77,7.62,8.54,8.79,9.54,9.34,8.51,8.88,9.14,0.5775526110678098,pos_performers,Middle Value,4_high_positive_performance
1808,1808,2912 TT Equity,PRESIDENT CHAIN,9837661184.0,1813.0,"Consumer, Cyclical",Taiwan,TAIWAN,TW,3.666666746,10.42,8.58,09/24/2020,11/26/2019,-9.95,10.11,10.18,9.91,9.8,9.31,10.36,9.92,10.02,9.28,9.18,9.06,9.24,0.18973962361433358,neg_performers,Middle Value,2_moderate_negative_performance
1809,1809,PEGA US Equity,PEGASYSTEMS INC,9830593536.0,1814.0,Technology,NASDAQ GS,UNITED STATES,US,4.545454502,135.36,38.01,03/16/2020,09/02/2020,63.4,75.95,79.65,88.03,90.44,66.32,79.55,96.19,102.34,118.32,132.72,123.97,113.4,1.001131221719457,pos_performers,Middle Value,4_high_positive_performance
1810,1810,SGE LN Equity,SAGE GROUP,9828537344.0,1815.0,Technology,London,BRITAIN,GB,2.571428537,10.35,5.96,03/23/2020,02/19/2020,-6.25,9.52,9.93,9.79,8.89,7.14,7.77,8.54,8.36,9.8,9.83,9.32,8.07,0.4925205684367988,neg_performers,Middle Value,2_moderate_negative_performance
1811,1811,SPYG US Equity,SPDR PORTFOLIO S,9825656832.0,1816.0,Funds,NYSE Arca,UNITED STATES,US,0.0,54.21,30.39,03/23/2020,09/02/2020,31.72,40.52,41.91,43.35,41.76,34.16,39.78,43.49,45.36,48.57,53.38,50.57,48.92,0.5375256219794272,pos_performers,Middle Value,4_high_positive_performance
1812,1812,5332 JP Equity,TOTO LTD,9823796224.0,1817.0,Industrial,Tokyo,JAPAN,JP,2.727272749,56.85,27.42,03/23/2020,11/16/2020,27.74,43.88,42.71,42.33,38.14,32.45,34.93,39.74,38.07,38.79,44.0,45.71,47.45,0.7233920524375257,pos_performers,Middle Value,4_high_positive_performance
1813,1813,FGR FP Equity,EIFFAGE,9805669376.0,1818.0,Industrial,EN Paris,FRANCE,FR,4.699999809,120.69,48.44,03/18/2020,02/19/2020,-17.78,107.67,114.38,117.17,107.71,67.25,82.08,92.2,90.36,88.99,90.96,80.66,74.7,0.7781856695358708,neg_performers,Middle Value,2_moderate_negative_performance
1814,1814,MAXIS MK Equity,MAXIS BHD,9797381120.0,1819.0,Communications,Bursa Malays,MALAYSIA,MY,2.576923132,1.41,1.05,03/17/2020,01/17/2020,-0.51,1.26,1.3,1.3,1.3,1.17,1.28,1.24,1.24,1.23,1.22,1.21,1.16,0.2897384305835009,neg_performers,Middle Value,2_moderate_negative_performance
1815,1815,NUAN US Equity,NUANCE COMMUNICA,9790267392.0,1820.0,Technology,NASDAQ GS,UNITED STATES,US,4.333333492,36.35,13.51,03/19/2020,11/12/2020,140.38,17.55,17.83,19.06,22.38,16.34,19.04,23.66,25.59,28.33,31.29,33.8,31.5,0.9570834933826871,pos_performers,Middle Value,5_Very_high_positive_performance
1816,1816,FIVE LI Equity,X 5 RETAIL-GDR,9776167936.0,1821.0,"Consumer, Non-cyclical",London Intl,RUSSIA,NL,4.894736767,40.5,20.33,03/18/2020,10/19/2020,9.54,32.22,34.5,37.0,30.93,26.8,29.24,30.46,35.54,38.06,35.38,36.76,35.5,0.6015060016401997,pos_performers,Middle Value,3_moderate_positive_performance
1817,1817,SQM/B CI Equity,SOQUIMICH-B,9772832768.0,1822.0,Basic Materials,Sant. Comerc,CHILE,CL,3.400000095,45.47,15.82,03/23/2020,11/16/2020,86.17,23.84,26.69,28.4,28.28,21.31,23.75,25.05,26.29,30.24,33.22,31.49,37.37,1.0591492275176373,pos_performers,Middle Value,4_high_positive_performance
1818,1818,1591 JP Equity,NOMU-NE F JPX400,9768392704.0,1823.0,Funds,Tokyo,JAPAN,JP,0.0,151.45,101.21,03/17/2020,11/12/2020,5.91,140.77,142.11,138.49,127.51,115.24,120.53,131.53,129.68,129.61,138.18,139.55,138.77,0.37870060365459146,pos_performers,Middle Value,3_moderate_positive_performance
1819,1819,IBB US Equity,ISHARES NASDAQ B,9755681792.0,1824.0,Funds,NASDAQ GM,UNITED STATES,US,0.0,146.53,92.15,03/16/2020,07/20/2020,22.02,118.45,120.51,115.82,119.42,103.79,120.9,134.11,137.37,138.57,133.02,136.67,130.38,0.43244246227659183,pos_performers,Middle Value,4_high_positive_performance
1820,1820,TAP US Equity,MOLSON COORS-B,9753022464.0,1825.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,3.315789461,61.94,32.11,09/24/2020,02/12/2020,-14.01,50.67,53.9,56.31,51.48,37.85,38.92,37.97,35.06,36.81,37.01,32.78,37.55,0.7069976891627658,neg_performers,Middle Value,2_moderate_negative_performance
1821,1821,1313 HK Equity,CHINA RES CEMENT,9746190336.0,1826.0,Industrial,Hong Kong,HONG KONG,KY,4.86956501,1.61,0.92,03/19/2020,09/08/2020,21.41,1.2,1.27,1.13,1.31,1.16,1.35,1.3,1.22,1.38,1.48,1.37,1.32,0.5345384118786314,pos_performers,Middle Value,4_high_positive_performance
1822,1822,2892 TT Equity,FIRST FINANCIAL,9739427840.0,1827.0,Financial,Taiwan,TAIWAN,TW,2.333333254,0.8,0.55,03/19/2020,02/20/2020,1.64,0.73,0.77,0.75,0.75,0.62,0.72,0.74,0.75,0.77,0.72,0.71,0.72,0.34285714285714286,pos_performers,Middle Value,3_moderate_positive_performance
1823,1823,251270 KS Equity,NETMARBLE CORP,9737322496.0,1828.0,Technology,Korea SE,SOUTH KOREA,KR,3.033333302,172.21,65.98,03/13/2020,09/07/2020,48.63,75.37,79.93,76.1,74.13,75.82,78.01,78.01,80.83,106.75,137.05,142.71,106.64,1.1470373869618031,pos_performers,Middle Value,4_high_positive_performance
1824,1824,HKL SP Equity,HONGKONG LAND,9732480000.0,1829.0,Financial,Singapore,HONG KONG,BM,3.785714388,5.9,3.46,05/26/2020,01/08/2020,-15.49,5.43,5.75,5.27,4.9,3.84,4.21,4.07,4.11,3.76,3.9,3.74,3.75,0.5552816233643089,neg_performers,Middle Value,2_moderate_negative_performance
1825,1825,CICT SP Equity,CAPITALAND INTEG,9731106816.0,1830.0,Financial,Singapore,SINGAPORE,SG,4.3888888360000005,1.97,1.03,04/03/2020,01/23/2020,-16.56,1.83,1.83,1.81,1.66,1.2,1.33,1.46,1.44,1.34,1.46,1.43,1.29,0.6238938053097345,neg_performers,Middle Value,2_moderate_negative_performance
1826,1826,7181 JP Equity,JAPAN POST INSUR,9725151232.0,1831.0,Financial,Tokyo,JAPAN,JP,3.727272749,18.45,10.22,03/23/2020,12/13/2019,2.5,17.2,17.14,17.13,15.12,12.29,12.52,12.86,13.05,13.52,16.01,15.64,16.03,0.5532463167329561,pos_performers,Middle Value,3_moderate_positive_performance
1827,1827,XPO US Equity,XPO LOGISTICS IN,9721147392.0,1832.0,Industrial,New York,UNITED STATES,US,4.409090996000001,108.05,38.47,03/19/2020,11/16/2020,26.83,81.27,79.7,90.19,75.99,46.2,64.33,78.43,76.54,76.25,90.28,85.18,90.43,0.893205960697055,pos_performers,Middle Value,4_high_positive_performance
1828,1828,ADEN SW Equity,ADECCO GROUP AG,9708279808.0,1833.0,"Consumer, Non-cyclical",SIX-SW,SWITZERLAND,CH,3.904761791,64.65,31.17,03/16/2020,11/27/2019,-9.45,61.63,63.38,58.71,52.21,36.97,44.05,47.46,46.47,48.02,52.46,52.96,49.98,0.6540126973791308,neg_performers,Middle Value,2_moderate_negative_performance
1829,1829,CNA US Equity,CNA FINL CORP,9704858624.0,1834.0,Financial,New York,UNITED STATES,US,3.0,51.3,25.18,05/15/2020,02/10/2020,-13.45,44.08,44.81,45.46,44.58,28.29,29.08,29.76,31.6,32.96,32.12,30.06,31.66,0.7384441407906516,neg_performers,Middle Value,2_moderate_negative_performance
1830,1830,ORK NO Equity,ORKLA ASA,9699109888.0,1835.0,"Consumer, Non-cyclical",Oslo,NORWAY,NO,2.928571463,10.47,7.05,03/12/2020,04/23/2020,0.41,9.67,10.12,9.61,8.64,8.84,8.97,9.07,8.88,9.9,10.44,10.08,9.47,0.36098161667692863,pos_performers,Middle Value,3_moderate_positive_performance
1831,1831,AMP IM Equity,AMPLIFON SPA,9690398720.0,1836.0,"Consumer, Non-cyclical",BrsaItaliana,ITALY,IT,3.611111164,43.19,16.55,03/16/2020,11/09/2020,38.57,28.22,28.75,28.84,27.64,19.88,22.98,27.41,26.82,34.73,33.07,36.26,37.63,0.9075887914147006,pos_performers,Middle Value,4_high_positive_performance
1832,1832,VST US Equity,VISTRA CORP,9684843520.0,1837.0,Utilities,New York,UNITED STATES,US,4.833333492,26.8,11.3,03/18/2020,11/21/2019,-27.84,26.46,22.99,22.57,20.14,15.33,19.35,20.94,19.14,18.76,18.76,17.89,17.74,0.7747740242429292,neg_performers,Middle Value,1_high_negative_performance
1833,1833,HST US Equity,HOST HOTELS & RE,9680660480.0,1838.0,Financial,NASDAQ GS,UNITED STATES,US,3.4545454980000003,18.9,7.86,03/17/2020,12/27/2019,-13.32,17.5,18.55,16.35,14.97,10.28,11.44,12.25,10.89,10.31,11.28,11.14,10.94,0.8497754971135343,neg_performers,Middle Value,2_moderate_negative_performance
1834,1834,FFH CN Equity,FAIRFAX FINL HLD,9662962688.0,1839.0,Financial,Toronto,CANADA,CA,4.333333492,482.4,226.68,05/13/2020,02/21/2020,-25.26,450.99,469.57,454.14,430.8,281.08,255.0,284.86,308.86,313.1,308.37,295.13,281.87,0.7423344791800219,neg_performers,Middle Value,1_high_negative_performance
1835,1835,VNM VN Equity,VIET NAM DAIRY P,9662838784.0,1840.0,"Consumer, Non-cyclical",Ho Chi Minh,VIETNAM,VN,4.058823586,4.86,2.96,03/23/2020,09/29/2020,11.36,4.25,4.19,3.88,3.75,3.32,3.52,4.16,4.12,3.93,4.43,4.72,4.64,0.46616233898998166,pos_performers,Middle Value,3_moderate_positive_performance
1836,1836,LB US Equity,L BRANDS INC,9659422720.0,1841.0,"Consumer, Cyclical",New York,UNITED STATES,US,3.461538553,35.41,8.0,03/17/2020,10/19/2020,137.23,18.16,18.12,22.44,22.25,10.23,12.0,16.54,15.1,24.38,31.54,33.22,33.02,1.2798443579766534,pos_performers,Middle Value,5_Very_high_positive_performance
1837,1837,WLK US Equity,WESTLAKE CHEMICA,9641709568.0,1842.0,Basic Materials,New York,UNITED STATES,US,3.299999952,81.08,28.99,03/16/2020,11/09/2020,9.01,68.29,70.15,60.8,57.3,35.65,40.38,48.2,52.92,54.79,61.19,62.25,70.93,0.9153986966390861,pos_performers,Middle Value,3_moderate_positive_performance
1838,1838,URW NA Equity,UNIBAIL-RODAMCO-,9639314432.0,1843.0,Financial,EN Amsterdam,FRANCE,M1,2.333333254,158.71,34.09,09/30/2020,11/19/2019,-57.56,154.61,157.72,135.14,118.62,53.67,59.03,59.06,56.57,49.03,45.39,35.59,39.81,1.5509001908238613,neg_performers,Middle Value,1_high_negative_performance
1839,1839,GLPI US Equity,GAMING AND LEISU,9633050624.0,1844.0,Financial,NASDAQ GS,UNITED STATES,US,4.75,50.99,13.04,03/19/2020,02/21/2020,5.19,41.45,43.05,47.67,45.66,25.1,26.41,36.21,35.0,36.24,37.24,38.18,37.49,1.0126751167444963,pos_performers,Middle Value,3_moderate_positive_performance
1840,1840,PWR US Equity,QUANTA SERVICES,9630003200.0,1845.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.7142858510000005,70.32,23.77,03/23/2020,11/09/2020,63.26,41.36,40.71,39.47,38.83,30.79,34.97,37.93,38.34,41.2,52.57,53.56,66.45,1.0821806346623273,pos_performers,Middle Value,4_high_positive_performance
1841,1841,QSP-U CN Equity,RESTAURANT BRAND,9621362688.0,1846.0,"Consumer, Cyclical",Toronto,CANADA,CA,0.0,71.72,25.56,03/18/2020,12/11/2019,-9.72,64.88,63.64,60.24,58.58,38.68,48.2,55.36,53.86,55.29,54.67,57.14,51.4,0.8368130041997764,neg_performers,Middle Value,2_moderate_negative_performance
1842,1842,FWONA US Equity,LIBERTY MEDIA-A,9606601728.0,1847.0,Communications,NASDAQ GS,UNITED STATES,US,4.0,46.48,16.97,03/18/2020,01/22/2020,-12.73,42.28,43.78,44.29,36.47,23.05,29.26,34.3,30.06,34.31,35.91,34.33,33.23,0.840601039713248,neg_performers,Middle Value,2_moderate_negative_performance
1843,1843,601669 CH Equity,POWER CONSTRUC-A,9590481920.0,1848.0,Industrial,Shanghai,CHINA,CN,4.142857075,0.7,0.48,05/25/2020,07/13/2020,0.67,0.58,0.62,0.52,0.65,0.54,0.51,0.49,0.5,0.61,0.6,0.56,0.57,0.3911111111111111,pos_performers,Middle Value,3_moderate_positive_performance
1844,1844,ING FP Equity,INGENICO GROUP,9587128320.0,1849.0,Technology,EN Paris,FRANCE,FR,3.0,178.86,68.87,03/19/2020,09/03/2020,33.64,104.59,108.55,136.3,146.51,99.42,126.03,142.74,162.15,163.78,174.36,159.97,123.4,0.8009952664158273,pos_performers,Middle Value,4_high_positive_performance
1845,1845,600183 CH Equity,SHENGYI TECH C-A,9583996928.0,1850.0,Industrial,Shanghai,CHINA,CN,4.909090996000001,5.29,2.84,02/04/2020,03/03/2020,19.78,3.32,3.0,3.12,4.88,3.72,4.6,4.0,4.12,4.19,3.68,3.43,3.53,0.6448782627769248,pos_performers,Middle Value,3_moderate_positive_performance
1846,1846,VTEB US Equity,VANGUARD TAX-EXM,9580845056.0,1851.0,Funds,NYSE Arca,UNITED STATES,US,0.0,55.41,44.0,03/19/2020,03/09/2020,4.76,53.4,53.54,54.39,54.85,51.95,52.38,53.79,54.07,54.81,54.47,54.33,54.06,0.21193734134109338,pos_performers,Middle Value,3_moderate_positive_performance
1847,1847,PNDORA DC Equity,PANDORA A/S,9576773632.0,1852.0,"Consumer, Cyclical",Copenhagen,DENMARK,DK,3.210526228,96.37,26.45,03/16/2020,11/16/2020,129.98,39.16,43.52,51.69,44.09,30.66,35.2,49.81,56.06,63.46,72.5,76.12,79.8,1.3067734047689505,pos_performers,Middle Value,5_Very_high_positive_performance
1848,1848,9064 JP Equity,YAMATO HOLDINGS,9567923200.0,1853.0,Industrial,Tokyo,JAPAN,JP,3.615384579,27.4,11.69,03/17/2020,08/04/2020,49.16,17.43,17.18,17.01,15.97,15.65,17.56,21.82,21.92,26.68,26.24,26.16,25.03,0.7581741403579327,pos_performers,Middle Value,4_high_positive_performance
1849,1849,ACS SM Equity,ACS,9566874624.0,1854.0,Industrial,Soc.Bol SIBE,SPAIN,ES,4.642857075,40.2,11.97,03/19/2020,12/17/2019,-20.74,38.32,39.98,32.69,29.95,18.56,25.02,26.55,25.38,23.59,24.49,21.86,25.62,1.0203307129303334,neg_performers,Middle Value,1_high_negative_performance
1850,1850,5880 TT Equity,TAIWAN COOP FNCL,9556825088.0,1855.0,Financial,Taiwan,TAIWAN,TW,,0.72,0.51,03/19/2020,08/11/2020,3.59,0.66,0.67,0.66,0.66,0.58,0.66,0.67,0.68,0.7,0.68,0.67,0.68,0.316185696361355,pos_performers,Middle Value,3_moderate_positive_performance
1851,1851,600176 CH Equity,CHINA JUSHI CO-A,9556505600.0,1856.0,Industrial,Shanghai,CHINA,CN,4.904761791,2.77,1.06,03/24/2020,11/16/2020,89.75,1.3,1.57,1.31,1.43,1.11,1.25,1.27,1.34,1.93,2.18,2.13,2.17,1.0805687203791468,pos_performers,Middle Value,4_high_positive_performance
1852,1852,VTIP US Equity,VANG SH TERM TIP,9546686464.0,1857.0,Funds,NASDAQ GM,UNITED STATES,US,0.0,51.5,46.38,03/12/2020,08/31/2020,4.44,49.25,49.28,49.39,49.65,48.74,49.42,49.88,50.18,50.63,51.07,50.74,50.67,0.1025880781432626,pos_performers,Middle Value,3_moderate_positive_performance
1853,1853,RE US Equity,EVEREST RE GROUP,9543802880.0,1858.0,Financial,New York,BERMUDA,BM,3.599999905,294.31,157.32,05/14/2020,02/11/2020,-10.04,268.81,276.84,279.59,258.16,181.24,165.01,193.77,203.89,220.96,217.87,196.93,207.0,0.6156692521169859,neg_performers,Middle Value,2_moderate_negative_performance
